date,symbol,open,high,low,close,volume,turnover,preclose,risefall,risefallratio
2021-05-10 00:00:00,CNC,70.3,71.035,69.44,69.61,407937095.48,0,70.45,-0.84,-1.19
2021-05-07 00:00:00,CNC,65.09,70.51,65.04,70.39,818640580.46,0,65.19,5.2,7.98
2021-05-06 00:00:00,CNC,65.61,65.85,64.145,65.16,95713190.91,0,64.56,0.6,0.93
2021-05-05 00:00:00,CNC,64.14,65.62,63.645,65.24,426200558.97,0,64.56,0.68,1.05
2021-05-04 00:00:00,CNC,62.13,64.58,62.1,64.56,286308114.44,0,62.42,2.14,3.43
2021-05-03 00:00:00,CNC,61.45,63.225,61.45,62.42,253823993.78,0,61.74,0.68,1.1
2021-04-30 00:00:00,CNC,60.42,61.87,60.13,61.74,316675036.18,0,60.59,1.15,1.9
2021-04-29 00:00:00,CNC,59.9,60.92,59.57,60.59,345387636.11,0,59.49,1.1,1.85
2021-04-28 00:00:00,CNC,61.46,61.46,59.33,59.49,505494915.32,0,61.31,-1.82,-2.97
2021-04-27 00:00:00,CNC,63.93,64.49,61.0,61.31,664943469.13,0,66.0,-4.69,-7.11
2021-04-26 00:00:00,CNC,65.5,66.68,65.37,66.0,311883958.13,0,65.37,0.63,0.96
2021-04-23 00:00:00,CNC,64.53,65.555,64.28,65.37,212839622.84,0,64.64,0.73,1.13
2021-04-22 00:00:00,CNC,65.24,65.31,63.87,64.64,122465542.19,0,65.49,-0.85,-1.3
2021-04-21 00:00:00,CNC,65.7,66.1,65.02,65.49,117369462.0,0,65.43,0.06,0.09
2021-04-20 00:00:00,CNC,65.35,66.12,65.24,65.43,132777247.21,0,65.38,0.05,0.08
2021-04-19 00:00:00,CNC,64.99,65.75,64.62,65.38,220719491.44,0,64.96,0.42,0.65
2021-04-16 00:00:00,CNC,64.47,65.15,64.065,64.96,220089408.7,0,64.24,0.72,1.12
2021-04-15 00:00:00,CNC,62.64,64.47,62.49,64.24,243563389.94,0,62.58,1.66,2.65
2021-04-14 00:00:00,CNC,62.4,62.885,62.07,62.58,168516612.82,0,62.23,0.35,0.56
2021-04-13 00:00:00,CNC,61.71,62.925,61.71,62.23,212092530.38,0,62.43,-0.2,-0.32
2021-04-12 00:00:00,CNC,62.75,63.57,62.27,62.43,187412608.41,0,62.61,-0.18,-0.29
2021-04-09 00:00:00,CNC,61.95,62.66,61.5,62.61,227079063.22,0,61.54,1.07,1.74
2021-04-08 00:00:00,CNC,62.0,62.4,61.295,61.54,284374682.03,0,62.62,-1.08,-1.72
2021-04-07 00:00:00,CNC,62.81,62.95,62.25,62.62,170350826.74,0,62.64,-0.02,-0.03
2021-04-06 00:00:00,CNC,63.95,63.95,62.4,62.64,201377738.65,0,63.96,-1.32,-2.06
