date,symbol,open,high,low,close,volume,turnover,preclose,risefall,risefallratio
2021-05-10 00:00:00,BAC,42.48,42.94,42.03,42.06,1753525208.49,0,42.18,-0.12,-0.28
2021-05-07 00:00:00,BAC,41.17,42.25,41.12,42.15,1646039914.59,0,42.01,0.14,0.33
2021-05-06 00:00:00,BAC,41.485,42.055,41.24,42.0,623293660.77,0,41.0,1.0,2.44
2021-05-05 00:00:00,BAC,41.12,41.56,40.76,41.4,1549121611.09,0,41.0,0.4,0.98
2021-05-04 00:00:00,BAC,40.24,41.08,39.78,41.0,2188109269.64,0,40.56,0.44,1.08
2021-05-03 00:00:00,BAC,40.87,41.05,40.42,40.56,1705804466.16,0,40.53,0.03,0.07
2021-04-30 00:00:00,BAC,40.84,40.9,40.47,40.53,1590890539.28,0,41.11,-0.58,-1.41
2021-04-29 00:00:00,BAC,40.55,41.13,40.46,41.11,1796468468.71,0,40.03,1.08,2.7
2021-04-28 00:00:00,BAC,39.93,40.22,39.88,40.03,1364280633.2,0,39.88,0.15,0.38
2021-04-27 00:00:00,BAC,39.67,39.92,39.51,39.88,1363375311.44,0,39.41,0.47,1.19
2021-04-26 00:00:00,BAC,39.35,39.845,39.285,39.41,1373339435.53,0,39.18,0.23,0.59
2021-04-23 00:00:00,BAC,38.32,39.34,38.22,39.18,1900725809.1,0,38.36,0.82,2.14
2021-04-22 00:00:00,BAC,38.75,38.77,38.165,38.36,1846449782.28,0,38.72,-0.36,-0.93
2021-04-21 00:00:00,BAC,37.75,38.78,37.41,38.72,1454458483.81,0,38.08,0.64,1.68
2021-04-20 00:00:00,BAC,39.0,39.0,37.89,38.08,1939917924.86,0,39.17,-1.09,-2.78
2021-04-19 00:00:00,BAC,39.39,39.43,39.035,39.17,1659065475.97,0,39.15,0.02,0.05
2021-04-16 00:00:00,BAC,39.31,39.42,38.91,39.15,2373976714.67,0,38.74,0.41,1.06
2021-04-15 00:00:00,BAC,39.73,39.835,38.05,38.74,4564291828.62,0,39.88,-1.14,-2.86
2021-04-14 00:00:00,BAC,38.98,40.33,38.92,39.88,2073000481.07,0,39.32,0.56,1.42
2021-04-13 00:00:00,BAC,39.81,39.82,39.2,39.32,1844609983.23,0,40.06,-0.74,-1.85
