date,symbol,open,high,low,close,volume,turnover,preclose,risefall,risefallratio
2021-05-10 00:00:00,XOM,63.17,64.02,62.53,62.62,2016216451.16,0,62.43,0.19,0.3
2021-05-07 00:00:00,XOM,61.02,62.47,60.849,62.37,2084873524.04,0,61.55,0.82,1.33
2021-05-06 00:00:00,XOM,60.87,61.64,60.03,61.61,596258518.84,0,59.19,2.42,4.09
2021-05-05 00:00:00,XOM,59.77,61.05,59.4,61.03,1911729333.54,0,59.19,1.84,3.11
2021-05-04 00:00:00,XOM,59.0,59.5,58.51,59.19,1388103285.4,0,58.82,0.37,0.63
2021-05-03 00:00:00,XOM,57.98,58.99,57.74,58.82,1201892089.85,0,57.24,1.58,2.76
2021-04-30 00:00:00,XOM,58.33,58.89,57.16,57.24,1761992263.51,0,58.94,-1.7,-2.88
2021-04-29 00:00:00,XOM,58.92,59.48,58.15,58.94,1604780043.9,0,58.11,0.83,1.43
2021-04-28 00:00:00,XOM,56.91,58.46,56.79,58.11,1433359646.96,0,56.41,1.7,3.01
2021-04-27 00:00:00,XOM,56.01,56.63,55.81,56.41,1081873364.85,0,55.68,0.73,1.31
2021-04-26 00:00:00,XOM,55.47,56.285,55.44,55.68,898087403.11,0,55.57,0.11,0.2
2021-04-23 00:00:00,XOM,55.27,55.942,55.18,55.57,852079801.53,0,55.27,0.3,0.54
2021-04-22 00:00:00,XOM,55.99,55.99,55.02,55.27,1195814840.31,0,56.0,-0.73,-1.3
2021-04-21 00:00:00,XOM,54.5,56.13,54.3,56.0,926237551.51,0,55.29,0.71,1.28
2021-04-20 00:00:00,XOM,56.47,56.47,54.78,55.29,1204340850.69,0,56.48,-1.19,-2.11
2021-04-19 00:00:00,XOM,56.75,57.14,55.96,56.48,1190502491.07,0,56.66,-0.18,-0.32
2021-04-16 00:00:00,XOM,57.36,57.68,56.44,56.66,1292550882.37,0,56.98,-0.32,-0.56
2021-04-15 00:00:00,XOM,57.42,57.42,56.78,56.98,1324016004.29,0,57.32,-0.34,-0.59
2021-04-14 00:00:00,XOM,56.41,58.01,56.25,57.32,1605535718.03,0,55.71,1.61,2.89
2021-04-13 00:00:00,XOM,55.3,55.98,55.09,55.71,1077227441.35,0,55.5,0.21,0.38
2021-04-12 00:00:00,XOM,56.755,56.79,55.31,55.5,1128213437.36,0,55.87,-0.37,-0.66
2021-04-09 00:00:00,XOM,56.0,56.435,55.53,55.87,1118051631.04,0,56.0,-0.13,-0.23
2021-04-08 00:00:00,XOM,55.93,56.08,55.32,56.0,1227567837.94,0,56.59,-0.59,-1.04
2021-04-07 00:00:00,XOM,56.39,56.77,56.24,56.59,1265946476.55,0,56.34,0.25,0.44
2021-04-06 00:00:00,XOM,56.84,57.54,56.26,56.34,1072936408.45,0,56.5,-0.16,-0.28
2021-04-05 00:00:00,XOM,57.3,57.32,56.14,56.5,1316609539.93,0,57.39,-0.89,-1.55
2021-04-01 00:00:00,XOM,56.32,57.45,56.14,57.39,1317073709.41,0,55.83,1.56,2.79
