date,symbol,open,high,low,close,volume,turnover,preclose,risefall,risefallratio
2020-07-14 00:00:00,CAH,49.63,51.0,49.51,50.93,84220731.02,0,49.87,1.06,2.13
2020-07-13 00:00:00,CAH,49.61,50.66,49.26,49.87,107183131.64,0,49.36,0.51,1.03
2020-07-10 00:00:00,CAH,48.76,49.54,48.25,49.36,90395578.75,0,48.88,0.48,0.98
2020-07-09 00:00:00,CAH,50.19,50.27,48.39,48.88,77294109.87,0,50.29,-1.41,-2.8
2020-07-08 00:00:00,CAH,50.32,50.53,49.4,50.29,98863298.85,0,50.22,0.07,0.14
2020-07-07 00:00:00,CAH,51.01,51.32,50.17,50.22,82012865.98,0,51.74,-1.52,-2.94
2020-07-06 00:00:00,CAH,52.22,52.46,51.3,51.74,115389430.43,0,51.8,-0.06,-0.12
2020-07-02 00:00:00,CAH,52.32,52.75,51.54,51.8,123199984.04,0,51.68,0.12,0.23
2020-07-01 00:00:00,CAH,52.32,52.575,51.46,51.68,84641232.86,0,52.19,-0.51,-0.98
2020-06-30 00:00:00,CAH,51.28,52.57,50.83,52.19,132967719.47,0,51.97,0.22,0.42
2020-06-29 00:00:00,CAH,50.96,51.97,50.93,51.97,82810579.72,0,50.55,1.42,2.81
2020-06-26 00:00:00,CAH,51.76,52.33,50.43,50.55,445263822.64,0,51.87,-1.32,-2.54
2020-06-25 00:00:00,CAH,51.66,52.31,51.17,51.87,128956364.11,0,52.01,-0.14,-0.27
2020-06-24 00:00:00,CAH,53.0,53.58,51.575,52.01,120064980.22,0,53.48,-1.47,-2.75
2020-06-23 00:00:00,CAH,54.29,54.54,53.41,53.48,85575900.51,0,53.82,-0.34,-0.63
2020-06-22 00:00:00,CAH,53.69,53.95,52.94,53.82,68898417.55,0,53.81,0.01,0.02
2020-06-19 00:00:00,CAH,54.14,54.78,53.32,53.81,251426177.76,0,53.11,0.7,1.32
2020-06-18 00:00:00,CAH,53.5,53.65,52.66,53.11,107443551.73,0,53.66,-0.55,-1.03
2020-06-17 00:00:00,CAH,54.51,54.63,53.5,53.66,113492613.57,0,54.5,-0.84,-1.54
2020-06-16 00:00:00,CAH,54.8,55.04,53.61,54.5,139636424.75,0,53.46,1.04,1.95
2020-06-15 00:00:00,CAH,51.83,53.93,51.25,53.46,102861090.77,0,52.89,0.57,1.08
2020-06-12 00:00:00,CAH,54.0,54.4,51.5,52.89,92235628.51,0,52.49,0.4,0.76
2020-06-11 00:00:00,CAH,54.1,54.48,52.12,52.49,100120702.41,0,55.47,-2.98,-5.37
2020-06-10 00:00:00,CAH,57.92,58.033,55.38,55.47,123412068.99,0,57.65,-2.18,-3.78
2020-06-09 00:00:00,CAH,58.68,58.91,57.08,57.65,84092771.6,0,59.31,-1.66,-2.8
2020-06-08 00:00:00,CAH,57.06,59.46,56.9,59.31,150790275.44,0,57.27,2.04,3.56
2020-06-05 00:00:00,CAH,57.06,58.49,57.0,57.27,107222690.64,0,56.49,0.78,1.38
2020-06-04 00:00:00,CAH,56.17,57.08,55.82,56.49,117391151.26,0,56.62,-0.13,-0.23
2020-06-03 00:00:00,CAH,55.99,57.13,55.82,56.62,122637050.4,0,55.77,0.85,1.52
2020-06-02 00:00:00,CAH,54.52,55.99,54.01,55.77,163238657.96,0,54.7,1.07,1.96
2020-06-01 00:00:00,CAH,54.48,55.07,54.14,54.7,68245399.75,0,54.69,0.01,0.02
2020-05-29 00:00:00,CAH,54.5,55.03,53.72,54.69,238871039.79,0,54.37,0.32,0.59
2020-05-28 00:00:00,CAH,54.31,55.29,53.81,54.37,90532103.27,0,53.75,0.62,1.15
2020-05-27 00:00:00,CAH,52.76,53.75,51.69,53.75,101399097.1,0,52.6,1.15,2.19
2020-05-26 00:00:00,CAH,54.77,55.07,52.44,52.6,134663629.96,0,53.59,-0.99,-1.85
2020-05-22 00:00:00,CAH,53.05,53.7,52.64,53.59,72937125.16,0,53.18,0.41,0.77
2020-05-21 00:00:00,CAH,52.7,53.46,52.281,53.18,74827330.34,0,52.95,0.23,0.43
2020-05-20 00:00:00,CAH,52.02,53.76,51.04,52.95,145502949.6,0,51.56,1.39,2.7
2020-05-19 00:00:00,CAH,51.9,52.73,51.52,51.56,108589705.19,0,52.21,-0.65,-1.25
2020-05-18 00:00:00,CAH,50.07,52.45,50.07,52.21,140422711.79,0,48.95,3.26,6.66
2020-05-15 00:00:00,CAH,48.3,49.0,47.76,48.95,123995769.16,0,47.3,1.65,3.49
2020-05-14 00:00:00,CAH,46.65,47.364,45.76,47.3,123357142.5,0,47.6,-0.3,-0.63
2020-05-13 00:00:00,CAH,50.03,50.2,47.27,47.6,112473941.56,0,50.1,-2.5,-4.99
2020-05-12 00:00:00,CAH,53.46,54.33,50.05,50.1,124453550.55,0,53.24,-3.14,-5.9
2020-05-11 00:00:00,CAH,53.09,54.2,52.11,53.24,312610403.69,0,49.88,3.36,6.74
2020-05-08 00:00:00,CAH,49.31,50.24,48.16,49.88,136936671.98,0,48.52,1.36,2.8
2020-05-07 00:00:00,CAH,48.06,49.03,48.0,48.52,151433064.09,0,47.4,1.12,2.36
2020-05-06 00:00:00,CAH,47.82,48.53,47.39,47.4,144433689.67,0,47.45,-0.05,-0.11
2020-05-05 00:00:00,CAH,47.54,48.3,47.15,47.45,102270435.13,0,47.02,0.43,0.91
2020-05-04 00:00:00,CAH,47.29,47.47,46.34,47.02,119469655.57,0,47.42,-0.4,-0.84
2020-05-01 00:00:00,CAH,49.0,49.0,47.19,47.42,106325086.98,0,49.48,-2.06,-4.16
2020-04-30 00:00:00,CAH,50.93,51.25,49.04,49.48,354456746.08,0,51.36,-1.88,-3.66
2020-04-29 00:00:00,CAH,51.95,52.07,50.83,51.36,130778873.21,0,51.45,-0.09,-0.17
2020-04-28 00:00:00,CAH,52.52,52.65,51.14,51.45,98218913.74,0,51.93,-0.48,-0.92
2020-04-27 00:00:00,CAH,50.74,53.05,50.62,51.93,114348455.44,0,50.32,1.61,3.2
2020-04-24 00:00:00,CAH,49.6,50.59,48.99,50.32,98818919.2,0,49.32,1.0,2.03
2020-04-23 00:00:00,CAH,49.24,50.07,48.845,49.32,96395631.2,0,49.04,0.28,0.57
2020-04-22 00:00:00,CAH,49.16,49.44,48.54,49.04,85434368.96,0,48.27,0.77,1.6
2020-04-21 00:00:00,CAH,50.05,50.195,48.02,48.27,90373998.57,0,50.74,-2.47,-4.87
2020-04-20 00:00:00,CAH,50.76,52.33,50.12,50.74,97684216.28,0,51.23,-0.49,-0.96
2020-04-17 00:00:00,CAH,51.0,51.41,49.85,51.23,108980410.08,0,50.06,1.17,2.34
2020-04-16 00:00:00,CAH,50.16,50.64,49.11,50.06,86112410.59,0,50.07,-0.01,-0.02
2020-04-15 00:00:00,CAH,49.83,50.4,48.95,50.07,112852794.72,0,50.69,-0.62,-1.22
2020-04-14 00:00:00,CAH,50.15,50.98,49.32,50.69,96455586.54,0,49.03,1.66,3.39
2020-04-13 00:00:00,CAH,50.33,50.33,48.65,49.03,87222151.86,0,50.43,-1.4,-2.78
2020-04-09 00:00:00,CAH,49.23,50.79,49.23,50.43,101207189.72,0,49.4,1.03,2.09
2020-04-08 00:00:00,CAH,48.36,49.83,47.39,49.4,130680917.84,0,47.88,1.52,3.17
2020-04-07 00:00:00,CAH,50.47,50.77,47.79,47.88,118466066.53,0,49.35,-1.47,-2.98
2020-04-06 00:00:00,CAH,48.4,49.74,47.36,49.35,171750148.3,0,46.61,2.74,5.88
2020-04-03 00:00:00,CAH,45.79,47.18,45.58,46.61,119381395.35,0,46.42,0.19,0.41
2020-04-02 00:00:00,CAH,46.94,47.55,44.58,46.42,149922294.0,0,47.71,-1.29,-2.7
2020-04-01 00:00:00,CAH,46.15,48.11,46.004,47.71,161608559.68,0,47.94,-0.23,-0.48
2020-03-31 00:00:00,CAH,48.83,50.19,46.99,47.94,299188565.16,0,48.44,-0.5,-1.03
2020-03-30 00:00:00,CAH,46.25,48.67,45.86,48.44,180338790.3,0,44.38,4.06,9.15
2020-03-27 00:00:00,CAH,44.0,45.55,43.16,44.38,135439098.3,0,45.4,-1.02,-2.25
2020-03-26 00:00:00,CAH,42.62,45.67,41.81,45.4,155557649.18,0,42.25,3.15,7.46
2020-03-25 00:00:00,CAH,6.08,8.2,5.31,6.03,240914.32,0,0.0,6.03,0.0
2020-03-24 00:00:00,CAH,41.8,44.18,40.969,43.54,140089021.48,0,41.0,2.54,6.2
2020-03-23 00:00:00,CAH,42.9,43.0,39.051,41.0,137357403.57,0,43.33,-2.33,-5.38
2020-03-20 00:00:00,CAH,44.83,46.07,42.3,43.33,170568269.3,0,43.79,-0.46,-1.05
2020-03-19 00:00:00,CAH,45.16,46.33,42.12,43.79,112016374.45,0,45.7,-1.91,-4.18
2020-03-18 00:00:00,CAH,28.061,28.54,28.061,28.47,53369.5,0,27.87,0.6,2.15
2020-03-17 00:00:00,CAH,44.92,48.55,43.6,47.76,185648020.61,0,44.22,3.54,8.01
2020-03-16 00:00:00,CAH,42.59,46.87,42.16,44.22,157777920.04,0,47.62,-3.4,-7.14
2020-03-13 00:00:00,CAH,44.38,47.75,42.56,47.62,199487206.88,0,42.39,5.23,12.34
2020-03-12 00:00:00,CAH,45.75,46.0,42.36,42.39,183849950.63,0,48.65,-6.26,-12.87
2020-03-11 00:00:00,CAH,48.46,49.33,47.61,48.65,173699204.19,0,49.71,-1.06,-2.13
2020-03-10 00:00:00,CAH,49.2,49.82,46.895,49.71,146840183.54,0,47.93,1.78,3.71
