date,symbol,open,high,low,close,volume,turnover,preclose,risefall,risefallratio
2021-01-29 00:00:00,AAPL,135.83,136.74,130.21,131.96,23569073914.38,0,137.09,-5.13,-3.74
2021-01-28 00:00:00,AAPL,139.52,141.99,136.7,137.09,19851120612.75,0,142.06,-4.97,-3.5
2021-01-27 00:00:00,AAPL,143.43,144.3,140.41,142.06,20082437800.48,0,143.16,-1.1,-0.77
2021-01-26 00:00:00,AAPL,143.6,144.3,141.37,143.16,14054569938.04,0,142.92,0.24,0.17
2021-01-25 00:00:00,AAPL,143.07,145.09,136.54,142.92,22484376561.29,0,139.07,3.85,2.77
2021-01-22 00:00:00,AAPL,136.28,139.85,135.02,139.07,15781388015.66,0,136.87,2.2,1.61
2021-01-21 00:00:00,AAPL,133.8,139.67,133.59,136.87,16409818214.77,0,132.03,4.84,3.67
2021-01-20 00:00:00,AAPL,128.66,132.49,128.55,132.03,13715446010.75,0,127.83,4.2,3.29
2021-01-19 00:00:00,AAPL,127.78,128.71,126.938,127.83,11590349733.07,0,127.14,0.69,0.54
2021-01-15 00:00:00,AAPL,128.78,130.224,127.0,127.14,14358736569.74,0,128.91,-1.77,-1.37
2021-01-14 00:00:00,AAPL,130.8,131.0,128.76,128.91,11705018532.84,0,130.89,-1.98,-1.51
2021-01-13 00:00:00,AAPL,128.76,131.45,128.49,130.89,11572285953.4,0,128.8,2.09,1.62
2021-01-12 00:00:00,AAPL,128.5,129.69,126.86,128.8,11814166249.91,0,128.98,-0.18,-0.14
2021-01-11 00:00:00,AAPL,129.19,130.17,128.5,128.98,13013388217.14,0,132.05,-3.07,-2.32
2021-01-08 00:00:00,AAPL,132.43,132.63,130.23,132.05,13835222776.17,0,130.92,1.13,0.86
2021-01-07 00:00:00,AAPL,128.36,131.63,127.86,130.92,14261968975.27,0,126.6,4.32,3.41
2021-01-06 00:00:00,AAPL,127.72,131.05,126.382,126.6,19905570862.26,0,131.01,-4.41,-3.37
2021-01-05 00:00:00,AAPL,128.89,131.74,128.43,131.01,12766672058.56,0,129.41,1.6,1.24
2021-01-04 00:00:00,AAPL,133.52,133.612,126.76,129.41,18591150245.89,0,132.69,-3.28,-2.47
2020-12-31 00:00:00,AAPL,134.08,134.74,131.72,132.69,13174263031.64,0,133.72,-1.03,-0.77
2020-12-30 00:00:00,AAPL,135.58,135.99,133.4,133.72,12940112559.8,0,134.87,-1.15,-0.85
2020-12-29 00:00:00,AAPL,138.05,138.789,134.341,134.87,16508051623.65,0,136.69,-1.82,-1.33
2020-12-28 00:00:00,AAPL,133.99,137.34,133.51,136.69,16910640382.32,0,131.97,4.72,3.58
2020-12-24 00:00:00,AAPL,131.32,133.46,131.1,131.97,7269172224.68,0,130.96,1.01,0.77
2020-12-23 00:00:00,AAPL,132.16,132.43,130.78,130.96,11610162177.63,0,131.88,-0.92,-0.7
2020-12-22 00:00:00,AAPL,131.61,134.405,129.65,131.88,22397017144.95,0,128.23,3.65,2.85
2020-12-21 00:00:00,AAPL,125.02,128.31,123.449,128.23,15318314172.46,0,126.66,1.575,1.24
2020-12-18 00:00:00,AAPL,128.96,129.1,126.12,126.655,24470732677.93,0,128.7,-2.045,-1.59
2020-12-17 00:00:00,AAPL,128.9,129.58,128.045,128.7,12141221185.46,0,127.81,0.89,0.7
2020-12-16 00:00:00,AAPL,127.41,128.37,126.56,127.81,12529808660.1,0,127.88,-0.07,-0.05
