date,symbol,open,high,low,close,volume,turnover,preclose,risefall,risefallratio
2021-05-10 00:00:00,SBUX,114.57,116.085,114.21,114.3,662402905.36,0,114.34,-0.04,-0.04
2021-05-07 00:00:00,SBUX,115.11,115.84,114.24,114.28,558690600.52,0,114.74,-0.46,-0.4
2021-05-06 00:00:00,SBUX,113.65,114.81,113.1,114.74,292477812.16,0,114.11,0.63,0.55
2021-05-05 00:00:00,SBUX,114.21,114.87,113.16,113.48,532071926.53,0,114.11,-0.63,-0.55
2021-05-04 00:00:00,SBUX,115.15,115.4,113.535,114.11,715669238.06,0,115.72,-1.61,-1.39
2021-05-03 00:00:00,SBUX,115.18,116.74,115.13,115.72,585106275.5,0,114.49,1.23,1.07
2021-04-30 00:00:00,SBUX,114.0,114.95,113.49,114.49,739766045.59,0,114.63,-0.14,-0.12
2021-04-29 00:00:00,SBUX,113.21,115.15,112.76,114.63,1023382577.7,0,112.4,2.23,1.98
2021-04-28 00:00:00,SBUX,113.44,114.15,111.61,112.4,1664024498.7,0,116.15,-3.75,-3.23
2021-04-27 00:00:00,SBUX,115.67,116.39,115.27,116.15,841152305.58,0,115.92,0.23,0.2
2021-04-26 00:00:00,SBUX,116.95,117.25,115.06,115.92,685934711.32,0,117.56,-1.64,-1.4
2021-04-23 00:00:00,SBUX,116.02,117.98,115.84,117.56,535336077.38,0,115.92,1.64,1.41
2021-04-22 00:00:00,SBUX,116.868,116.88,115.225,115.92,665901581.99,0,116.74,-0.82,-0.7
2021-04-21 00:00:00,SBUX,116.09,117.26,115.86,116.74,513125267.81,0,116.27,0.47,0.4
2021-04-20 00:00:00,SBUX,116.96,117.259,115.35,116.27,657692197.57,0,117.6,-1.33,-1.13
2021-04-19 00:00:00,SBUX,118.17,118.98,117.04,117.6,576823424.69,0,118.34,-0.74,-0.63
2021-04-16 00:00:00,SBUX,117.82,118.5,116.94,118.34,681521566.24,0,116.66,1.68,1.44
2021-04-15 00:00:00,SBUX,115.1,116.89,114.78,116.66,591345529.95,0,115.16,1.5,1.3
2021-04-14 00:00:00,SBUX,115.22,116.235,114.72,115.16,460774558.87,0,115.36,-0.2,-0.17
2021-04-13 00:00:00,SBUX,113.78,115.6,113.682,115.36,529747676.63,0,113.81,1.55,1.36
2021-04-12 00:00:00,SBUX,113.02,113.89,112.77,113.81,534212920.06,0,113.18,0.63,0.56
2021-04-09 00:00:00,SBUX,112.91,113.27,111.97,113.18,463891270.08,0,113.04,0.14,0.12
2021-04-08 00:00:00,SBUX,113.65,113.96,112.68,113.04,567164067.49,0,113.19,-0.15,-0.13
2021-04-07 00:00:00,SBUX,112.91,113.76,112.65,113.19,636975492.24,0,113.15,0.04,0.04
2021-04-06 00:00:00,SBUX,111.38,113.82,111.095,113.15,761327332.11,0,111.02,2.13,1.92
2021-04-05 00:00:00,SBUX,109.91,111.35,109.87,111.02,766851857.05,0,109.38,1.64,1.5
2021-04-01 00:00:00,SBUX,110.06,110.06,108.2,109.38,632350799.41,0,109.27,0.11,0.1
2021-03-31 00:00:00,SBUX,110.33,111.62,109.19,109.27,713274123.14,0,110.27,-1.0,-0.91
2021-03-30 00:00:00,SBUX,108.42,110.45,108.28,110.27,500059880.23,0,109.13,1.14,1.04
2021-03-29 00:00:00,SBUX,109.01,110.25,106.59,109.13,563255371.09,0,109.9,-0.77,-0.7
2021-03-26 00:00:00,SBUX,107.25,110.0,107.175,109.9,671201799.32,0,107.35,2.55,2.38
2021-03-25 00:00:00,SBUX,105.007,107.7,104.06,107.35,865566762.62,0,104.97,2.38,2.27
2021-03-24 00:00:00,SBUX,106.63,107.28,104.94,104.97,607811368.64,0,106.25,-1.28,-1.2
2021-03-23 00:00:00,SBUX,107.74,107.948,105.674,106.25,603251036.61,0,107.57,-1.32,-1.23
2021-03-22 00:00:00,SBUX,106.4,108.42,106.0,107.57,818549507.03,0,106.34,1.23,1.16
2021-03-19 00:00:00,SBUX,108.35,108.85,105.825,106.34,2291068081.19,0,107.62,-1.28,-1.19
2021-03-18 00:00:00,SBUX,109.28,110.27,107.5,107.62,848052906.16,0,110.46,-2.84,-2.57
2021-03-17 00:00:00,SBUX,111.31,111.46,108.933,110.46,1115469069.22,0,111.34,-0.88,-0.79
2021-03-16 00:00:00,SBUX,110.568,112.34,109.89,111.34,1266590863.37,0,108.9,2.44,2.24
